reference_id,location_name,dataset,request_type,outcome,request_year,Source File,latitude,longitude,crashes_150m,injuries_150m,ped_injuries_150m,fatalities_150m
CQ21-1754,66 Street & 53 Avenue,Signal Study,All-Way Stop,denied,2021.0,data_cb5_signal_studies.csv,40.731358,-73.89918,7,9,2,0
CQ21-2708,60 Place & Madison Street,Signal Study,All-Way Stop,approved,2021.0,data_cb5_signal_studies.csv,40.706356,-73.900276,7,8,3,0
CQ21-0614,60 Avenue & 71 Street,Signal Study,All-Way Stop,denied,2021.0,data_cb5_signal_studies.csv,40.72325,-73.888824,7,9,2,0
CQ21-2730,78 Avenue & 62 Street,Signal Study,All-Way Stop,denied,2021.0,data_cb5_signal_studies.csv,40.696936,-73.892598,7,13,0,0
SR-20210608-25823,61 Street,SRTS,Speed Bump,denied,2021.0,srts_citywide.csv,40.698666,-73.893936,7,10,1,0
CQ23-0081,Penelope Avenue & 72 Street,Signal Study,All-Way Stop,denied,2023.0,data_cb5_signal_studies.csv,40.716187,-73.884111,7,9,1,0
SR-20240715-32025,64 Street,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.725596,-73.90178,7,9,0,0
CQ23-2566,68 Place & 70 Avenue,Signal Study,All-Way Stop,denied,2023.0,data_cb5_signal_studies.csv,40.705204,-73.885185,7,9,1,0
CQ20-2164,Catalpa Avenue & 65 Street,Signal Study,All-Way Stop,denied,2020.0,data_cb5_signal_studies.csv,40.704845,-73.892136,7,7,3,0
CQ20-1781,58 Avenue & 81 Street,Signal Study,All-Way Stop,denied,2020.0,data_cb5_signal_studies.csv,40.727367,-73.87995,7,10,0,0
SR-20220707-27469,70 Street,SRTS,Speed Bump,denied,2022.0,srts_citywide.csv,40.713962,-73.885092,7,17,1,0
SR-20230213-29246,Norman Street,SRTS,Speed Bump,denied,2023.0,srts_citywide.csv,40.69832,-73.9001,7,13,0,0
SR-20240419-31593,61 Street,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.698666,-73.893936,7,10,1,0
SR-20230918-30597,74 Street,SRTS,Speed Bump,approved,2023.0,srts_citywide.csv,40.715245,-73.880206,7,8,4,0
CQ22-3347,65 Street & Shaler Avenue,Signal Study,All-Way Stop,approved,2022.0,data_cb5_signal_studies.csv,40.704846,-73.89212999999998,7,7,3,0
CQ24-2581,60 Avenue & 71 Street,Signal Study,All-Way Stop,denied,2024.0,data_cb5_signal_studies.csv,40.72325,-73.888824,7,9,2,0
SR-20241023-34491,81 Street,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.727368,-73.879946,7,10,0,0
SR-20230428-29478,Myrtle Avenue,SRTS,Speed Bump,denied,2023.0,srts_citywide.csv,40.701356,-73.887931,7,7,4,0
CQ24-1960,81 Street & 58 Avenue,Signal Study,All-Way Stop,denied,2024.0,data_cb5_signal_studies.csv,40.727367,-73.87995,7,10,0,0
CQ24-2089,Woodward Avenue & Stockholm Street,Signal Study,All-Way Stop,denied,2024.0,data_cb5_signal_studies.csv,40.709219,-73.913033,7,7,0,0
SR-20220330-27020,68 Place,SRTS,Speed Bump,denied,2022.0,srts_citywide.csv,40.705207,-73.885176,7,9,1,0
SR-20210304-25455,Caldwell Avenue,SRTS,Speed Bump,denied,2020.0,srts_citywide.csv,40.724946,-73.890175,6,6,1,0
SR-20230420-29406,59 Street,SRTS,Speed Bump,denied,2023.0,srts_citywide.csv,40.720461,-73.908303,6,7,1,0
SR-20230428-29478,Myrtle Avenue,SRTS,Speed Bump,denied,2023.0,srts_citywide.csv,40.701277,-73.888861,6,8,2,0
SR-20210119-24318,Myrtle Avenue,SRTS,Speed Bump,approved,2020.0,srts_citywide.csv,40.703182,-73.865639,6,7,2,0
SR-20230518-29719,58 Avenue,SRTS,Speed Bump,denied,2023.0,srts_citywide.csv,40.721084,-73.908342,6,7,1,0
SR-20241009-33426,69 Lane,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.724256,-73.891818,6,7,0,0
CQ25-0285B,Eliot Avenue & 84 Street,Signal Study,Traffic Signal,denied,2025.0,data_cb5_signal_studies.csv,40.72709,-73.87472,6,9,1,0
CQ23-3623,Palmetto Street & 64 Street,Signal Study,All-Way Stop,denied,2023.0,data_cb5_signal_studies.csv,40.708942,-73.895872,6,9,0,0
CQ23-3093B,Fresh Pond Road & 60 Road,Signal Study,Leading Pedestrian Interval,denied,2023.0,data_cb5_signal_studies.csv,40.716143,-73.901585,6,7,1,0
SR-20220922-27786,72 Street,SRTS,Speed Bump,denied,2022.0,srts_citywide.csv,40.723624,-73.888016,6,7,2,0
SR-20251103-39723,69 Lane,SRTS,Speed Bump,denied,2025.0,srts_citywide.csv,40.724256,-73.891818,6,7,0,0
CQ25-0286B,Eliot Avenue & 84 Street,Signal Study,Leading Pedestrian Interval,denied,2025.0,data_cb5_signal_studies.csv,40.72709,-73.87472,6,9,1,0
SR-20231114-30982,60 Road,SRTS,Speed Bump,denied,2023.0,srts_citywide.csv,40.716143,-73.901585,6,7,1,0
CQ24-2408,St Felix Avenue & 60 Street,Signal Study,Traffic Signal,denied,2024.0,data_cb5_signal_studies.csv,40.696482,-73.897564,6,7,3,0
SR-20250923-39520,Fairview Avenue,SRTS,Speed Bump,denied,2025.0,srts_citywide.csv,40.709868,-73.911178,6,8,2,0
SR-20250811-39362,Grandview Avenue,SRTS,Speed Bump,denied,2025.0,srts_citywide.csv,40.709745,-73.907741,6,7,3,0
CQ22-1442,78 Street & 69 Road,Signal Study,All-Way Stop,denied,2022.0,data_cb5_signal_studies.csv,40.708946,-73.87451,6,6,2,0
CQ22-2129,66 Road & 78 Street,Signal Study,All-Way Stop,denied,2022.0,data_cb5_signal_studies.csv,40.714589,-73.87529,6,7,1,0
CQ22-1455,Stanhope Street & Fairview Avenue,Signal Study,Traffic Signal,approved,2022.0,data_cb5_signal_studies.csv,40.709868,-73.911185,6,8,2,0
CQ22-3244,Caldwell Avenue & 71 Street,Signal Study,Traffic Signal,denied,2022.0,data_cb5_signal_studies.csv,40.7249241488426,-73.89030478755059,6,6,1,0
SR-20251014-39628,St Felix Avenue,SRTS,Speed Bump,denied,2025.0,srts_citywide.csv,40.696482,-73.897564,6,7,3,0
CQ23-0399,77 Street & 62 Avenue,Signal Study,Traffic Signal,denied,2023.0,data_cb5_signal_studies.csv,40.72605634929975,-73.8744731422483,6,9,2,0
SR-20240722-32049,Pleasant View Street,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.714838,-73.882389,6,11,2,0
SR-20240715-32025,64 Street,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.725105,-73.901795,6,8,0,0
SR-20240717-32039,56 Road,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.724391,-73.904369,6,9,3,0
CQ23-1727,69 Street & 53 Road,Signal Study,Traffic Signal,denied,2023.0,data_cb5_signal_studies.csv,40.73037303589712,-73.89340819721393,6,7,3,0
CQ23-1602,67 Drive & 78 Street,Signal Study,All-Way Stop,denied,2023.0,data_cb5_signal_studies.csv,40.71171,-73.8754,6,8,2,0
SR-20251003-39583,Greene Avenue,SRTS,Speed Bump,denied,2025.0,srts_citywide.csv,40.710258,-73.907217,6,7,4,0
SR-20211202-26763,Putnam Avenue,SRTS,Speed Bump,denied,2021.0,srts_citywide.csv,40.705518,-73.900836,6,8,2,0
SR-20210513-25735,69 Lane,SRTS,Speed Bump,denied,2021.0,srts_citywide.csv,40.724256,-73.891818,6,7,0,0
CQ21-2188B,Fresh Pond Road & 60 Road,Signal Study,Traffic Signal,denied,2021.0,data_cb5_signal_studies.csv,40.716143,-73.901585,6,7,1,0
CQ21-3126,63 Street & 59 Avenue,Signal Study,All-Way Stop,denied,2021.0,data_cb5_signal_studies.csv,40.719692,-73.90158,6,7,0,0
SR-20240409-31526,Otto Road,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.706123,-73.884597,6,7,1,0
CQ22-2698,Juniper Valley Road & 75 Street,Signal Study,All-Way Stop,denied,2022.0,data_cb5_signal_studies.csv,40.715482,-73.8793,6,7,3,0
SR-20240719-32048,Putnam Avenue,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.705518,-73.900836,6,8,2,0
CQ23-1086,59 Street & 58 Drive,Signal Study,All-Way Stop,denied,2023.0,data_cb5_signal_studies.csv,40.720461,-73.908303,6,7,1,0
SR-20210902-26379,59 Drive,SRTS,Speed Bump,denied,2021.0,srts_citywide.csv,40.717587,-73.904862,6,9,1,0
SR-20240612-31811,Edsall Avenue,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.706541,-73.87515,6,10,1,0
SR-20240308-31399,69 Road,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.708948,-73.874507,6,6,2,0
SR-20210322-25534,Butler Avenue,SRTS,Speed Bump,denied,2020.0,srts_citywide.csv,40.710258,-73.907217,6,7,4,0
CQ25-2566B,Fresh Pond Road & 60 Road,Signal Study,Leading Pedestrian Interval,denied,2025.0,data_cb5_signal_studies.csv,40.716143,-73.901585,6,7,1,0
SR-20240827-32230,Woodbine Street,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.708266,-73.895577,6,7,3,0
SR-20230307-29312,63 Street,SRTS,Speed Bump,denied,2023.0,srts_citywide.csv,40.719692,-73.90158,6,7,0,0
SR-20240910-32287,78 Street,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.708948,-73.874507,6,6,2,0
SR-20250926-39540,Traffic Avenue,SRTS,Speed Bump,denied,2025.0,srts_citywide.csv,40.709825,-73.895354,6,9,1,0
SR-20250604-38129,59 Avenue,SRTS,Speed Bump,denied,2025.0,srts_citywide.csv,40.719692,-73.90158,6,7,0,0
SR-20250130-35729,Eliot Avenue,SRTS,Speed Bump,denied,2025.0,srts_citywide.csv,40.727091,-73.874708,6,9,1,0
CQ25-1492,Edsall Avenue & 75 Street,Signal Study,Traffic Signal,denied,2025.0,data_cb5_signal_studies.csv,40.706541,-73.87515,6,10,1,0
CQ23-2082,59 Street & 56 Drive,Signal Study,All-Way Stop,denied,2023.0,data_cb5_signal_studies.csv,40.723995,-73.90864,6,8,1,0
SR-20240308-31399,69 Road,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.708693,-73.87537,6,6,2,0
SR-20241101-35515,Andrews Avenue,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.715314,-73.907484,6,7,4,0
CQ20-0871B,69 Street & Long Island Expressway,Signal Study,Leading Pedestrian Interval,denied,2020.0,data_cb5_signal_studies.csv,40.73288011770822,-73.89420718490693,5,5,2,0
CQ20-0463,52 Drive & 70 Street,Signal Study,Traffic Signal,denied,2020.0,data_cb5_signal_studies.csv,40.732248,-73.893955,5,6,1,0
SR-20240722-32049,Pleasant View Street,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.714146,-73.882343,5,7,1,0
SR-20251029-39709,52 Road,SRTS,Speed Bump,denied,2025.0,srts_citywide.csv,40.732942,-73.899103,5,7,0,0
SR-20230531-29810,78 Street,SRTS,Speed Bump,denied,2023.0,srts_citywide.csv,40.704628,-73.872442,5,8,1,0
SR-20231113-30977,Central Avenue,SRTS,Speed Bump,denied,2023.0,srts_citywide.csv,40.704815,-73.880286,5,5,0,0
SR-20201009-20015,60 Lane,SRTS,Speed Bump,denied,2020.0,srts_citywide.csv,40.704607,-73.898244,5,5,2,0
CQ24-3522,63 Avenue & 83 Place,Signal Study,All-Way Stop,denied,2024.0,data_cb5_signal_studies.csv,40.72312,-73.87216,5,7,1,0
CQ25-3180,52 Road & 66 Street,Signal Study,All-Way Stop,denied,2025.0,data_cb5_signal_studies.csv,40.73294,-73.89911,5,7,0,0
SR-20220928-27825,Cooper Avenue,SRTS,Speed Bump,denied,2022.0,srts_citywide.csv,40.703522,-73.877872,5,8,1,0
SR-20250808-39350,55 Street,SRTS,Speed Bump,denied,2025.0,srts_citywide.csv,40.71519,-73.911052,5,13,0,0
CQ24-2843,66 Road & 71 Street,Signal Study,All-Way Stop,denied,2024.0,data_cb5_signal_studies.csv,40.71395,-73.884209,5,12,1,0
SR-20230612-29896,Greene Avenue,SRTS,Speed Bump,denied,2023.0,srts_citywide.csv,40.710156,-73.907329,5,6,4,0
SR-20230509-29582,Pleasantview Street,SRTS,Speed Bump,denied,2023.0,srts_citywide.csv,40.714146,-73.882343,5,7,1,0
CQ22-2569,Maspeth Avenue & Maurice Avenue,Signal Study,Traffic Signal,denied,2022.0,data_cb5_signal_studies.csv,40.723238,-73.91257250000001,5,5,0,0
CQ22-0455,60 Avenue & 60 Lane,Signal Study,Traffic Signal,denied,2022.0,data_cb5_signal_studies.csv,40.716746,-73.903698,5,7,1,0
CQ25-2359,78 Avenue & 60 Street,Signal Study,All-Way Stop,denied,2025.0,data_cb5_signal_studies.csv,40.69609,-73.89632,5,5,1,0
SR-20251117-39766,69 Avenue,SRTS,Speed Bump,denied,2025.0,srts_citywide.csv,40.70977,-73.873334,5,5,2,0
SR-20251003-39583,Greene Avenue,SRTS,Speed Bump,denied,2025.0,srts_citywide.csv,40.710156,-73.907329,5,6,4,0
CQ25-2000,72 Place & Cooper Avenue,Signal Study,All-Way Stop,denied,2025.0,data_cb5_signal_studies.csv,40.70352,-73.877875,5,8,1,0
SR-20250131-35738,70 Street,SRTS,Speed Bump,denied,2025.0,srts_citywide.csv,40.732248,-73.893955,5,6,1,0
CQ24-0468,Caldwell Avenue & 69 Lane,Signal Study,Traffic Signal,denied,2024.0,data_cb5_signal_studies.csv,40.724839,-73.892293,5,6,0,0
SR-20201009-20015,60 Lane,SRTS,Speed Bump,denied,2020.0,srts_citywide.csv,40.704019,-73.897946,5,5,2,0
SR-20241009-33426,69 Lane,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.726025,-73.893236,5,6,1,0
SR-20200928-19964,68 Avenue,SRTS,Speed Bump,denied,2020.0,srts_citywide.csv,40.704607,-73.898244,5,5,2,0
SR-20230302-29297,73 Place,SRTS,Speed Bump,denied,2020.0,srts_citywide.csv,40.710484,-73.87893,5,6,3,0
SR-20221004-28843,75 Street,SRTS,Speed Bump,denied,2022.0,srts_citywide.csv,40.709584,-73.876811,5,5,1,0
SR-20240711-32011,71 Place,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.704815,-73.880286,5,5,0,0
CQ22-2925,Juniper Valley Road & 77 Place,Signal Study,All-Way Stop,denied,2022.0,data_cb5_signal_studies.csv,40.71567,-73.87626,5,6,1,0
SR-20231002-30678,78 Avenue,SRTS,Speed Bump,denied,2023.0,srts_citywide.csv,40.696094,-73.89631,5,5,1,0
CQ22-0468B,Cooper Avenue & 67 Street,Signal Study,Leading Pedestrian Interval,denied,2022.0,data_cb5_signal_studies.csv,40.699963,-73.88585,5,7,0,0
CQ23-2270,70 Avenue & 60 Lane,Signal Study,Traffic Signal,denied,2023.0,data_cb5_signal_studies.csv,40.702076,-73.89698,5,5,1,0
CQ20-1732,78 Avenue & 60 Street,Signal Study,All-Way Stop,denied,2020.0,data_cb5_signal_studies.csv,40.69609,-73.89632,5,5,1,0
SR-20241211-35639,82 Street,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.723859,-73.876042,5,6,1,0
SR-20241009-33426,69 Lane,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.725077,-73.89248,5,6,0,0
SR-20230428-29478,Myrtle Avenue,SRTS,Speed Bump,denied,2023.0,srts_citywide.csv,40.70132,-73.888353,5,6,2,0
SR-20240308-31399,69 Road,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.708184,-73.877041,5,8,2,0
SR-20241009-33426,69 Lane,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.724839,-73.892293,5,6,0,0
CQ23-1831,Furmanville Avenue & 79 Street,Signal Study,All-Way Stop,approved,2023.0,data_cb5_signal_studies.csv,40.7175725,-73.8744025,5,5,0,0
SR-20241011-33443,58 Avenue,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.721001,-73.910561,5,5,0,0
SR-20241009-33426,69 Lane,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.725077,-73.89248,5,6,0,0
CQ20-0199B,69 Street & Long Island Expressway,Signal Study,Traffic Signal,denied,2020.0,data_cb5_signal_studies.csv,40.73288011770822,-73.89420718490693,5,5,2,0
CQ23-1519B,Dry Harbor Road & Furmanville Avenue,Signal Study,Traffic Signal,denied,2023.0,data_cb5_signal_studies.csv,40.716160233060826,-73.88138506979227,5,6,4,0
SR-20210902-26379,59 Drive,SRTS,Speed Bump,denied,2021.0,srts_citywide.csv,40.717721,-73.903971,5,8,0,0
CQ20-0251,79 Street & 68 Road,Signal Study,All-Way Stop,denied,2020.0,data_cb5_signal_studies.csv,40.710453,-73.87339,5,5,1,0
CQ25-2040,76 Street & 78 Avenue,Signal Study,All-Way Stop,denied,2025.0,data_cb5_signal_studies.csv,40.70455,-73.873355,4,7,1,0
CQ24-0796,69 Road & 73 Place,Signal Study,All-Way Stop,denied,2024.0,data_cb5_signal_studies.csv,40.70796,-73.877785,4,7,1,0
SR-20251209-39827,68 Avenue,SRTS,Speed Bump,denied,2025.0,srts_citywide.csv,40.705956,-73.893593,4,4,1,0
SR-20230502-29495,63 Street,SRTS,Speed Bump,denied,2023.0,srts_citywide.csv,40.719547,-73.90154,4,5,0,0
SR-20240405-31519,Decatur Street,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.697435,-73.898601,4,5,3,0
SR-20210421-25658,68 Avenue,SRTS,Speed Bump,denied,2020.0,srts_citywide.csv,40.711015,-73.875355,4,4,1,0
SR-20210304-25455,Caldwell Avenue,SRTS,Speed Bump,denied,2020.0,srts_citywide.csv,40.724639,-73.887076,4,5,2,0
SR-20210304-25455,Caldwell Avenue,SRTS,Speed Bump,denied,2020.0,srts_citywide.csv,40.724819,-73.888974,4,4,1,0
CQ20-2280B,69 Street & 62 Avenue,Signal Study,Traffic Signal,denied,2020.0,data_cb5_signal_studies.csv,40.717617,-73.88954,4,7,2,0
CQ23-1689,72 Street & Caldwell Avenue,Signal Study,All-Way Stop,denied,2023.0,data_cb5_signal_studies.csv,40.72482,-73.888985,4,4,1,0
SR-20220418-27132,Putnam Avenue,SRTS,Speed Bump,denied,2022.0,srts_citywide.csv,40.698256,-73.908774,4,4,3,0
SR-20230613-29917,Otto Road,SRTS,Speed Bump,denied,2023.0,srts_citywide.csv,40.705811,-73.888262,4,4,0,0
SR-20251208-39826,Juniper Boulevard North,SRTS,Speed Bump,denied,2025.0,srts_citywide.csv,40.721416,-73.881306,4,4,1,0
CQ25-1333,69 Street & 62 Avenue,Signal Study,Traffic Signal,denied,2025.0,data_cb5_signal_studies.csv,40.717617,-73.88954,4,7,2,0
CQ24-0798,69 Road & 74 Street,Signal Study,All-Way Stop,denied,2024.0,data_cb5_signal_studies.csv,40.70796,-73.877777,4,7,1,0
SR-20240308-31399,69 Road,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.708439,-73.876204,4,7,2,0
SR-20240409-31526,Otto Road,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.705811,-73.888262,4,4,0,0
CQ21-1061,69 Road & 76 Street,Signal Study,All-Way Stop,denied,2021.0,data_cb5_signal_studies.csv,40.708439,-73.876204,4,7,2,0
SR-20240308-31399,69 Road,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.70796,-73.877777,4,7,1,0
CQ21-1339,69 Avenue & 73 Place,Signal Study,All-Way Stop,denied,2021.0,data_cb5_signal_studies.csv,40.709814,-73.87853099999998,4,4,1,0
SR-20230622-30018,69 Avenue,SRTS,Speed Bump,denied,2023.0,srts_citywide.csv,40.702745,-73.897313,4,4,1,0
SR-20230502-29495,63 Street,SRTS,Speed Bump,denied,2023.0,srts_citywide.csv,40.719547,-73.90154,4,5,0,0
CQ22-1835,78 Street & 68 Avenue,Signal Study,All-Way Stop,denied,2022.0,data_cb5_signal_studies.csv,40.711015,-73.875355,4,4,1,0
CQ23-3012,69 Road & 75 Street,Signal Study,All-Way Stop,denied,2023.0,data_cb5_signal_studies.csv,40.70844,-73.87621,4,7,2,0
CQ22-1320,Mazeau Street & Queens Midtown Expressway,Signal Study,Traffic Signal,denied,2022.0,data_cb5_signal_studies.csv,40.726981372775455,-73.88825085688839,4,5,1,0
CQ24-3719,72 Place & 53 Road,Signal Study,All-Way Stop,denied,2024.0,data_cb5_signal_studies.csv,40.7308484188404,-73.8914460268618,4,6,1,0
CQ23-0429B,Borden Avenue & 69 Street,Signal Study,Traffic Signal,denied,2023.0,data_cb5_signal_studies.csv,40.72371262222595,-73.89128557459745,4,5,0,0
SR-20230302-29297,73 Place,SRTS,Speed Bump,denied,2020.0,srts_citywide.csv,40.709814,-73.878531,4,4,1,0
CQ23-2561B,58 Avenue & 69 Lane,Signal Study,Traffic Signal,denied,2023.0,data_cb5_signal_studies.csv,40.72603245689385,-73.89294966706467,4,4,0,0
CQ22-0217,79 Street & 78 Avenue,Signal Study,All-Way Stop,denied,2022.0,data_cb5_signal_studies.csv,40.704704,-73.87154,4,6,0,0
CQ22-0194,Cooper Avenue & 61 Street,Signal Study,Traffic Signal,approved,2022.0,data_cb5_signal_studies.csv,40.696912,-73.893564,4,5,1,0
CQ22-0474B,Cooper Avenue & 66 Street,Signal Study,Leading Pedestrian Interval,denied,2022.0,data_cb5_signal_studies.csv,40.699678,-73.887714,4,4,0,0
CQ22-0452,62 Avenue & 69 Place,Signal Study,Traffic Signal,denied,2022.0,data_cb5_signal_studies.csv,40.718254,-73.8881475,4,7,2,0
CQ21-3127,63 Street & 59 Drive,Signal Study,All-Way Stop,denied,2021.0,data_cb5_signal_studies.csv,40.719547,-73.90154,4,5,0,0
CQ21-2383,57 Road & 59 Street,Signal Study,Traffic Signal,approved,2021.0,data_cb5_signal_studies.csv,40.722373,-73.910645,4,4,1,0
SR-20250917-39496,Otto Road,SRTS,Speed Bump,denied,2025.0,srts_citywide.csv,40.705811,-73.888262,4,4,0,0
CQ22-3484B,69 Street & Borden Avenue,Signal Study,Leading Pedestrian Interval,denied,2022.0,data_cb5_signal_studies.csv,40.723712622225975,-73.89128557459745,4,5,0,0
SR-20220803-27582,62 Avenue,SRTS,Speed Bump,denied,2022.0,srts_citywide.csv,40.718255,-73.888144,4,7,2,0
CQ23-0442,Otto Road & 68 Place,Signal Study,All-Way Stop,denied,2023.0,data_cb5_signal_studies.csv,40.706154,-73.88555,4,5,1,0
CQ23-0517,68 Avenue & 64 Place,Signal Study,All-Way Stop,denied,2023.0,data_cb5_signal_studies.csv,40.705956,-73.8936,4,4,1,0
SR-20241223-35660,Jefferson Avenue,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.697572,-73.90757,4,5,1,0
SR-20240409-31526,Otto Road,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.706154,-73.885549,4,5,1,0
SR-20201009-20015,60 Lane,SRTS,Speed Bump,denied,2020.0,srts_citywide.csv,40.703415,-73.897647,4,4,1,0
CQ22-1103,Queens Midtown Expressway & 73 Place,Signal Study,Traffic Signal,denied,2022.0,data_cb5_signal_studies.csv,40.7271691486146,-73.88727206550593,4,6,2,0
SR-20220802-27575,Penelope Avenue,SRTS,Speed Bump,denied,2022.0,srts_citywide.csv,40.716172,-73.882379,3,3,0,0
SR-20251209-39827,68 Avenue,SRTS,Speed Bump,denied,2025.0,srts_citywide.csv,40.706177,-73.892702,3,3,1,0
SR-20250131-35738,70 Street,SRTS,Speed Bump,denied,2025.0,srts_citywide.csv,40.733596,-73.894065,3,5,2,0
CQ25-2472B,78 Street & Juniper Boulevard South,Signal Study,Traffic Signal,denied,2025.0,data_cb5_signal_studies.csv,40.71979,-73.877266,3,4,0,0
SR-20251208-39826,Juniper Boulevard North,SRTS,Speed Bump,denied,2025.0,srts_citywide.csv,40.721378,-73.881844,3,3,1,0
SR-20240502-31623,74 Street,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.718272,-73.882628,3,3,2,0
CQ23-1956B,69 Lane & Long Island Expressway,Signal Study,Traffic Signal,denied,2023.0,data_cb5_signal_studies.csv,40.73248713329137,-73.89772588651475,3,3,0,0
SR-20241016-33465,77 Avenue,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.706315,-73.87408,3,3,1,0
SR-20220901-27698,76 Street,SRTS,Speed Bump,denied,2022.0,srts_citywide.csv,40.723136,-73.883237,3,4,2,0
CQ21-0749,69 Lane & Long Island Expressway,Signal Study,Traffic Signal,approved,2021.0,data_cb5_signal_studies.csv,40.73248713329137,-73.89772588651475,3,3,0,0
CQ21-0749,69 Lane & Long Island Expressway,Signal Study,Traffic Signal,approved,2021.0,data_cb5_signal_studies.csv,40.73248713329137,-73.89772588651475,3,3,0,0
CQ21-1181,74 Street & 58 Avenue,Signal Study,All-Way Stop,denied,2021.0,data_cb5_signal_studies.csv,40.726143,-73.88714,3,5,2,0
CQ23-1913B,69 Place & Queens Midtown Expressway,Signal Study,Traffic Signal,denied,2023.0,data_cb5_signal_studies.csv,40.72618992958762,-73.89237629589852,3,3,0,0
SR-20230621-29993,78 Avenue,SRTS,Speed Bump,denied,2023.0,srts_citywide.csv,40.704473,-73.874307,3,5,1,0
SR-20220803-27582,62 Avenue,SRTS,Speed Bump,denied,2022.0,srts_citywide.csv,40.718631,-73.887314,3,3,2,0
CQ23-0862,73 Place & 67 Drive,Signal Study,All-Way Stop,denied,2023.0,data_cb5_signal_studies.csv,40.711163,-73.87907,3,4,4,0
CQ21-0749,69 Lane & Long Island Expressway,Signal Study,Traffic Signal,approved,2021.0,data_cb5_signal_studies.csv,40.73248713329137,-73.89772588651475,3,3,0,0
CQ20-1458B,77 Avenue & 88 Street,Signal Study,Traffic Signal,denied,2020.0,data_cb5_signal_studies.csv,40.7064593049998,-73.8615312271111,3,5,3,0
CQ20-1587,53 Avenue & 62 Street,Signal Study,All-Way Stop,denied,2020.0,data_cb5_signal_studies.csv,40.73172,-73.901767,3,3,1,0
SR-20240715-32025,64 Street,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.724902,-73.901803,3,4,0,0
SR-20240719-32046,Penelope Avenue,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.718641,-73.876336,3,4,0,0
CQ23-0441,75 Street & 78 Avenue,Signal Study,All-Way Stop,approved,2023.0,data_cb5_signal_studies.csv,40.704473,-73.874307,3,5,1,0
CQ22-3572,76 Street & Juniper Boulevard North,Signal Study,Traffic Signal,denied,2022.0,data_cb5_signal_studies.csv,40.72138,-73.88185,3,3,1,0
SR-20240625-31912,69 Place,SRTS,Speed Bump,denied,2024.0,srts_citywide.csv,40.718871,-73.888637,3,3,2,0
CQ22-2869,78 Street & Furmanville Avenue,Signal Study,All-Way Stop,denied,2022.0,data_cb5_signal_studies.csv,40.71745,-73.875374,3,3,0,0
CQ22-1319,58 Road & 69 Lane,Signal Study,Traffic Signal,denied,2022.0,data_cb5_signal_studies.csv,40.72583856349958,-73.89280619319487,3,3,0,0
SR-20250910-39468,79 Place,SRTS,Speed Bump,denied,2025.0,srts_citywide.csv,40.704898,-73.870667,3,4,0,0
SR-20230621-29989,75 Avenue,SRTS,Speed Bump,denied,2023.0,srts_citywide.csv,40.69859,-73.894849,3,5,0,0
SR-20221031-28969,62 Street,SRTS,Speed Bump,denied,2022.0,srts_citywide.csv,40.73172,-73.901764,3,3,1,0
CQ22-1141,Juniper Boulevard North & 76 Street,Signal Study,All-Way Stop,denied,2022.0,data_cb5_signal_studies.csv,40.72138,-73.88185,3,3,1,0
CQ22-1173B,88 Street & 77 Avenue,Signal Study,Traffic Signal,denied,2022.0,data_cb5_signal_studies.csv,40.7064593049998,-73.8615312271111,3,5,3,0
